Statistical results for 1000 runs.

random_nodes_min_dom_sets(G, p= 20)
threshold	duration
False	0.22065258026123047
False	0.22376751899719238
False	0.21890878677368164
False	0.2211012840270996
False	0.23038935661315918
False	0.23151445388793945
False	0.2257072925567627
False	0.2235395908355713
False	0.23675799369812012
False	0.22170805931091309
False	0.22116422653198242
False	0.22581934928894043
False	0.2244720458984375
False	0.22359585762023926
False	0.22193336486816406
False	0.22438645362854004
False	0.2270190715789795
False	0.22642254829406738
False	0.22708630561828613
False	0.22642064094543457
False	0.22455382347106934
False	0.22864127159118652
False	0.22197842597961426
False	0.23495793342590332
False	0.22605347633361816
False	0.22249412536621094
False	0.2222578525543213
False	0.2237076759338379
False	0.22399377822875977
False	0.22684049606323242
False	0.2247295379638672
False	0.22687864303588867
False	0.22680187225341797
False	0.22924256324768066
False	0.23337864875793457
False	0.22911477088928223
False	0.22692227363586426
False	0.22317290306091309
False	0.2366495132446289
False	0.22523260116577148
False	0.2210097312927246
False	0.22542762756347656
False	0.22285056114196777
False	0.2261180877685547
False	0.21906828880310059
False	0.22006535530090332
False	0.2240591049194336
False	0.2204601764678955
False	0.21926093101501465
False	0.22421956062316895
False	0.22069001197814941
False	0.2197425365447998
False	0.22225594520568848
False	0.238724946975708
False	0.2199568748474121
False	0.2212073802947998
False	0.21952080726623535
False	0.21938228607177734
False	0.22496843338012695
False	0.22385668754577637
False	0.22488880157470703
False	0.22490811347961426
False	0.22208189964294434
False	0.2375965118408203
False	0.2261803150177002
False	0.22462892532348633
False	0.22785353660583496
False	0.23199033737182617
False	0.2445225715637207
False	0.2223954200744629
False	0.21724176406860352
False	0.21900463104248047
False	0.22040843963623047
False	0.22069811820983887
False	0.22341132164001465
False	0.22423100471496582
False	0.2225184440612793
False	0.22272419929504395
False	0.22145891189575195
False	0.22121667861938477
False	0.22093939781188965
False	0.22444796562194824
False	0.21959328651428223
False	0.2359941005706787
False	0.21894216537475586
False	0.22004485130310059
False	0.2214679718017578
False	0.227034330368042
False	0.2277815341949463
False	0.22583436965942383
False	0.22356939315795898
False	0.2241816520690918
False	0.22327160835266113
False	0.22536206245422363
False	0.21883463859558105
False	0.22370076179504395
False	0.2216799259185791
False	0.22040534019470215
False	0.2443068027496338
False	0.22612881660461426
False	0.22527742385864258
False	0.2219538688659668
False	0.22003436088562012
False	0.2229917049407959
False	0.222670316696167
False	0.22340655326843262
False	0.22486305236816406
False	0.22405123710632324
False	0.22614049911499023
False	0.22646117210388184
False	0.22144126892089844
False	0.21929240226745605
False	0.22342467308044434
False	0.23578572273254395
False	0.21617984771728516
False	0.2233133316040039
False	0.21784472465515137
False	0.21665096282958984
False	0.2184157371520996
False	0.21951508522033691
False	0.22397756576538086
False	0.22498130798339844
False	0.2289104461669922
False	0.22752094268798828
False	0.22490310668945312
False	0.22091412544250488
False	0.21877503395080566
False	0.2194664478302002
False	0.24131441116333008
False	0.22379517555236816
False	0.22131943702697754
False	0.22017741203308105
False	0.22375726699829102
False	0.22248053550720215
False	0.22290468215942383
False	0.22018694877624512
False	0.24127578735351562
False	0.22652721405029297
False	0.21590662002563477
False	0.22435998916625977
False	0.23023223876953125
False	0.2210075855255127
False	0.22162079811096191
False	0.23888468742370605
False	0.2207472324371338
False	0.2218620777130127
False	0.221968412399292
False	0.22725701332092285
False	0.22298407554626465
False	0.22475314140319824
False	0.22560954093933105
False	0.22950077056884766
False	0.2231435775756836
False	0.22585368156433105
False	0.22889304161071777
False	0.22438812255859375
False	0.22820162773132324
False	0.22157764434814453
False	0.2258610725402832
False	0.23914003372192383
False	0.22459959983825684
False	0.22040796279907227
False	0.22360754013061523
False	0.23412871360778809
False	0.22118353843688965
False	0.2245960235595703
False	0.22326350212097168
False	0.22555804252624512
False	0.22858786582946777
False	0.22715163230895996
False	0.22318601608276367
False	0.2221689224243164
False	0.22201848030090332
False	0.22600460052490234
False	0.23975181579589844
False	0.22436261177062988
False	0.2187049388885498
False	0.2329409122467041
False	0.22083640098571777
False	0.2239851951599121
False	0.22086381912231445
False	0.22324275970458984
False	0.22551631927490234
False	0.22299432754516602
False	0.2230055332183838
False	0.22237110137939453
False	0.22194457054138184
False	0.22464418411254883
False	0.22127962112426758
False	0.24714279174804688
False	0.22399163246154785
False	0.22429561614990234
False	0.22530388832092285
False	0.22198009490966797
False	0.22368335723876953
False	0.2237257957458496
False	0.21939706802368164
False	0.2256152629852295
False	0.21872663497924805
False	0.2390594482421875
False	0.21990251541137695
False	0.22078275680541992
False	0.21909356117248535
False	0.2264420986175537
False	0.23178863525390625
False	0.21595263481140137
False	0.2177417278289795
False	0.22376346588134766
False	0.22064995765686035
False	0.21847796440124512
False	0.2243955135345459
False	0.21796035766601562
False	0.22893738746643066
False	0.2290630340576172
False	0.2251753807067871
False	0.22031521797180176
False	0.22307252883911133
False	0.2250208854675293
False	0.22010111808776855
False	0.2378537654876709
False	0.22185945510864258
False	0.2325754165649414
False	0.22493982315063477
False	0.22226214408874512
False	0.22074294090270996
False	0.22282624244689941
False	0.21855449676513672
False	0.2242729663848877
False	0.22369766235351562
False	0.22810149192810059
False	0.22587227821350098
False	0.22668099403381348
False	0.22712206840515137
False	0.2216198444366455
False	0.24365830421447754
False	0.2289562225341797
False	0.22696518898010254
False	0.21921515464782715
False	0.22483181953430176
False	0.22249794006347656
False	0.218658447265625
False	0.22397351264953613
False	0.22252726554870605
False	0.24069523811340332
False	0.22356462478637695
False	0.219926118850708
False	0.22403717041015625
False	0.2234795093536377
False	0.2186260223388672
False	0.23886919021606445
False	0.22955608367919922
False	0.2258925437927246
False	0.23034167289733887
False	0.22172069549560547
False	0.22200393676757812
False	0.22846078872680664
False	0.22407770156860352
False	0.2333817481994629
False	0.22302651405334473
False	0.23169875144958496
False	0.21864604949951172
False	0.22461962699890137
False	0.23321533203125
False	0.22402024269104004
False	0.23801708221435547
False	0.2192997932434082
False	0.22465205192565918
False	0.21945881843566895
False	0.23365211486816406
False	0.2299327850341797
False	0.22760844230651855
False	0.22712922096252441
False	0.2257072925567627
False	0.2226254940032959
False	0.22406888008117676
False	0.22484421730041504
False	0.21833062171936035
False	0.2243211269378662
False	0.2213890552520752
False	0.23685407638549805
False	0.2246394157409668
False	0.22149205207824707
False	0.21843791007995605
False	0.22028899192810059
False	0.22562718391418457
False	0.230485200881958
False	0.23127293586730957
False	0.23215961456298828
False	0.22514629364013672
False	0.22169280052185059
False	0.21854424476623535
False	0.22277331352233887
False	0.22437620162963867
False	0.22650480270385742
False	0.2368931770324707
False	0.2195591926574707
False	0.22288942337036133
False	0.2223207950592041
False	0.22332763671875
False	0.215590238571167
False	0.2200770378112793
False	0.2173929214477539
False	0.2232656478881836
False	0.22043156623840332
False	0.23170924186706543
False	0.2429196834564209
False	0.22182941436767578
False	0.2227487564086914
False	0.22260785102844238
False	0.24259066581726074
False	0.2226088047027588
False	0.22612285614013672
False	0.21758151054382324
False	0.22368073463439941
False	0.22841835021972656
False	0.2221066951751709
False	0.22110486030578613
False	0.22302651405334473
False	0.22571563720703125
False	0.22582745552062988
False	0.2262101173400879
False	0.22565293312072754
False	0.22788047790527344
False	0.22263479232788086
False	0.24014806747436523
False	0.22025465965270996
False	0.22116327285766602
False	0.22381162643432617
False	0.22533369064331055
False	0.22606730461120605
False	0.22163629531860352
False	0.22487306594848633
False	0.22308897972106934
False	0.22455549240112305
False	0.22072911262512207
False	0.22597408294677734
False	0.2267308235168457
False	0.2282094955444336
False	0.22238516807556152
False	0.2334589958190918
False	0.2233600616455078
False	0.22381258010864258
False	0.22607016563415527
False	0.22513723373413086
False	0.22051668167114258
False	0.23627495765686035
False	0.21877384185791016
False	0.22258448600769043
False	0.22010040283203125
False	0.22831153869628906
False	0.22249984741210938
False	0.22588324546813965
False	0.2234654426574707
False	0.22708845138549805
False	0.23952937126159668
False	0.2227940559387207
False	0.2290499210357666
False	0.22355389595031738
False	0.22867918014526367
False	0.23183512687683105
False	0.220353364944458
False	0.22469472885131836
False	0.22429394721984863
False	0.22710466384887695
False	0.2226259708404541
False	0.22724652290344238
False	0.2231919765472412
False	0.21831583976745605
False	0.22329473495483398
False	0.24211335182189941
False	0.22444963455200195
False	0.23088669776916504
False	0.2267615795135498
False	0.22088956832885742
False	0.2221519947052002
False	0.22387123107910156
False	0.2250828742980957
False	0.23639917373657227
False	0.23290657997131348
False	0.2358689308166504
False	0.22618365287780762
False	0.22692322731018066
False	0.22075676918029785
False	0.2191164493560791
False	0.23662400245666504
False	0.22252345085144043
False	0.21925902366638184
False	0.22422122955322266
False	0.21928739547729492
False	0.2259070873260498
False	0.22724318504333496
False	0.22694134712219238
False	0.22555327415466309
False	0.22518301010131836
False	0.22878718376159668
False	0.22408723831176758
False	0.2225508689880371
False	0.22542119026184082
False	0.22100472450256348
False	0.23537111282348633
False	0.22745084762573242
False	0.22462177276611328
False	0.22213053703308105
False	0.22798585891723633
False	0.22362709045410156
False	0.22777175903320312
False	0.2253108024597168
False	0.23054957389831543
False	0.22642827033996582
False	0.2197425365447998
False	0.21877145767211914
False	0.2213454246520996
False	0.2233114242553711
False	0.2231454849243164
False	0.24533796310424805
False	0.2295825481414795
False	0.217726469039917
False	0.2232954502105713
False	0.22455191612243652
False	0.21896862983703613
False	0.22707104682922363
False	0.22259974479675293
False	0.22332382202148438
False	0.2268967628479004
False	0.227097749710083
False	0.21950578689575195
False	0.22464561462402344
False	0.2353668212890625
False	0.22533249855041504
False	0.2391502857208252
False	0.2149820327758789
False	0.22442317008972168
False	0.21922826766967773
False	0.22121214866638184
False	0.2225801944732666
False	0.22361397743225098
False	0.22084641456604004
False	0.22229814529418945
False	0.2291269302368164
False	0.22298669815063477
False	0.22587823867797852
False	0.23041915893554688
False	0.23798656463623047
False	0.2248234748840332
False	0.23561763763427734
False	0.2151181697845459
False	0.2233567237854004
False	0.22640657424926758
False	0.22497248649597168
False	0.22404050827026367
False	0.2269577980041504
False	0.2215104103088379
False	0.22358155250549316
False	0.22014951705932617
False	0.21770262718200684
False	0.23170256614685059
False	0.22729277610778809
False	0.22923707962036133
False	0.21942925453186035
False	0.2216651439666748
False	0.24418878555297852
False	0.23321938514709473
False	0.22572827339172363
False	0.22348284721374512
False	0.22667193412780762
False	0.22983813285827637
False	0.2231285572052002
False	0.22130751609802246
False	0.22302818298339844
False	0.22822785377502441
False	0.22457194328308105
False	0.22917723655700684
False	0.2262876033782959
False	0.23890137672424316
False	0.22760915756225586
False	0.24938583374023438
False	0.24811148643493652
False	0.22739934921264648
False	0.22348284721374512
False	0.23032522201538086
False	0.22217702865600586
False	0.22191858291625977
False	0.22280478477478027
False	0.22675228118896484
False	0.22591829299926758
False	0.2281813621520996
False	0.22229337692260742
False	0.22535967826843262
False	0.22288846969604492
False	0.22801876068115234
False	0.2505788803100586
False	0.22010540962219238
False	0.23365545272827148
False	0.22832751274108887
False	0.2261652946472168
False	0.2240152359008789
False	0.22372078895568848
False	0.2231278419494629
False	0.22118592262268066
False	0.22816085815429688
False	0.2278299331665039
False	0.21856999397277832
False	0.22571587562561035
False	0.22378778457641602
False	0.2243504524230957
False	0.24592828750610352
False	0.2283167839050293
False	0.2182905673980713
False	0.23063898086547852
False	0.2253742218017578
False	0.2228221893310547
False	0.22054052352905273
False	0.22488951683044434
False	0.22916936874389648
False	0.22412395477294922
False	0.22428154945373535
False	0.2292630672454834
False	0.23044347763061523
False	0.22399425506591797
False	0.22956395149230957
False	0.2370281219482422
False	0.2281203269958496
False	0.2268528938293457
False	0.22921967506408691
False	0.225372314453125
False	0.22549819946289062
False	0.22318077087402344
False	0.22283029556274414
False	0.2296297550201416
False	0.23015785217285156
False	0.22420167922973633
False	0.22746062278747559
False	0.22881388664245605
False	0.2232370376586914
False	0.22327828407287598
False	0.2403125762939453
False	0.23320746421813965
False	0.22282648086547852
False	0.22506928443908691
False	0.22090959548950195
False	0.22228479385375977
False	0.22243762016296387
False	0.22255730628967285
False	0.22283935546875
False	0.22436833381652832
False	0.22065281867980957
False	0.22513246536254883
False	0.2199246883392334
False	0.21762871742248535
False	0.22272753715515137
False	0.23758435249328613
False	0.2205507755279541
False	0.22199583053588867
False	0.2354717254638672
False	0.2218797206878662
False	0.22062945365905762
False	0.2230989933013916
False	0.2226405143737793
False	0.21536612510681152
False	0.22338128089904785
False	0.22196269035339355
False	0.22065520286560059
False	0.2196955680847168
False	0.2226090431213379
False	0.22402286529541016
False	0.23947811126708984
False	0.22478175163269043
False	0.2193305492401123
False	0.22226858139038086
False	0.22202086448669434
False	0.22158074378967285
False	0.2208843231201172
False	0.22041606903076172
False	0.22246122360229492
False	0.22327566146850586
False	0.22543954849243164
False	0.22294878959655762
False	0.2261357307434082
False	0.22369146347045898
False	0.22643804550170898
False	0.24005627632141113
False	0.22257041931152344
False	0.22505784034729004
False	0.2277522087097168
False	0.22383522987365723
False	0.22626185417175293
False	0.22841954231262207
False	0.23213505744934082
False	0.22901439666748047
False	0.21296954154968262
False	0.22327637672424316
False	0.22255492210388184
False	0.2214953899383545
False	0.22646331787109375
False	0.21968555450439453
False	0.238311767578125
False	0.2244424819946289
False	0.22810602188110352
False	0.22054672241210938
False	0.22112727165222168
False	0.2247178554534912
False	0.21973109245300293
False	0.21956562995910645
False	0.22094082832336426
False	0.22112798690795898
False	0.22291040420532227
False	0.22036194801330566
False	0.22231507301330566
False	0.22041082382202148
False	0.22060322761535645
False	0.23043370246887207
False	0.2208869457244873
False	0.2343142032623291
False	0.2256622314453125
False	0.2192857265472412
False	0.22576236724853516
False	0.2242591381072998
False	0.22049236297607422
False	0.2257397174835205
False	0.22721099853515625
False	0.22004270553588867
False	0.22539997100830078
False	0.2225325107574463
False	0.22072339057922363
False	0.22501420974731445
False	0.23464632034301758
False	0.22178316116333008
False	0.2252497673034668
False	0.22461271286010742
False	0.22301697731018066
False	0.22836756706237793
False	0.2328634262084961
False	0.22556018829345703
False	0.22678542137145996
False	0.22331023216247559
False	0.22917580604553223
False	0.22910571098327637
False	0.22846484184265137
False	0.2193622589111328
False	0.22104620933532715
False	0.2366349697113037
False	0.22004961967468262
False	0.22661828994750977
False	0.2281031608581543
False	0.21825242042541504
False	0.21923828125
False	0.22220134735107422
False	0.22423863410949707
False	0.2241513729095459
False	0.22289824485778809
False	0.21842503547668457
False	0.22389936447143555
False	0.22777032852172852
False	0.22286057472229004
False	0.22489023208618164
False	0.2404942512512207
False	0.22836995124816895
False	0.22828221321105957
False	0.2227635383605957
False	0.22062373161315918
False	0.22127628326416016
False	0.22110986709594727
False	0.21991944313049316
False	0.21953940391540527
False	0.22287511825561523
False	0.2275390625
False	0.2246723175048828
False	0.2234344482421875
False	0.22606849670410156
False	0.22275543212890625
False	0.24298906326293945
False	0.2250363826751709
False	0.21967601776123047
False	0.22264719009399414
False	0.22417426109313965
False	0.22353172302246094
False	0.2188713550567627
False	0.22414064407348633
False	0.22693800926208496
False	0.23392367362976074
False	0.22617340087890625
False	0.2246558666229248
False	0.22547149658203125
False	0.22545504570007324
False	0.22275090217590332
False	0.233140230178833
False	0.22954773902893066
False	0.22143054008483887
False	0.22333812713623047
False	0.22816157341003418
False	0.224135160446167
False	0.22652673721313477
False	0.23055648803710938
False	0.23354697227478027
False	0.23348188400268555
False	0.23175668716430664
False	0.22808146476745605
False	0.22987723350524902
False	0.22779059410095215
False	0.22603058815002441
False	0.23836135864257812
False	0.22647333145141602
False	0.2258751392364502
False	0.22743821144104004
False	0.22073984146118164
False	0.21975398063659668
False	0.22073864936828613
False	0.21863365173339844
False	0.21956944465637207
False	0.2216942310333252
False	0.2234818935394287
False	0.2203829288482666
False	0.2239367961883545
False	0.23388242721557617
False	0.2256183624267578
False	0.23721981048583984
False	0.22130894660949707
False	0.2232506275177002
False	0.22046113014221191
False	0.22504353523254395
False	0.23003816604614258
False	0.22224807739257812
False	0.2235889434814453
False	0.22434020042419434
False	0.22177410125732422
False	0.23019957542419434
False	0.22209620475769043
False	0.2297191619873047
False	0.22091054916381836
False	0.22013640403747559
False	0.2439134120941162
False	0.21884989738464355
False	0.22468328475952148
False	0.21923065185546875
False	0.22432947158813477
False	0.22078299522399902
False	0.22361135482788086
False	0.22504925727844238
False	0.21944165229797363
False	0.22418546676635742
False	0.225250244140625
False	0.23120570182800293
False	0.23488736152648926
False	0.22202420234680176
False	0.2214672565460205
False	0.25319981575012207
False	0.22343945503234863
False	0.22192597389221191
False	0.22241425514221191
False	0.22141647338867188
False	0.2236039638519287
False	0.22300267219543457
False	0.2246413230895996
False	0.22548651695251465
False	0.22627973556518555
False	0.2240133285522461
False	0.22481989860534668
False	0.22323846817016602
False	0.22038865089416504
False	0.22153735160827637
False	0.2257251739501953
False	0.24413156509399414
False	0.22183012962341309
False	0.225677490234375
False	0.22670650482177734
False	0.22644901275634766
False	0.22399353981018066
False	0.22735810279846191
False	0.2259202003479004
False	0.22479796409606934
False	0.22649145126342773
False	0.22243690490722656
False	0.22872638702392578
False	0.22690439224243164
False	0.22487735748291016
False	0.22330808639526367
False	0.24022817611694336
False	0.2255253791809082
False	0.2280585765838623
False	0.22591257095336914
False	0.22771668434143066
False	0.23004841804504395
False	0.22634625434875488
False	0.22306609153747559
False	0.22389817237854004
False	0.22566890716552734
False	0.23067378997802734
False	0.2270820140838623
False	0.22127056121826172
False	0.22626042366027832
False	0.21975398063659668
False	0.24014759063720703
False	0.22325634956359863
False	0.22480249404907227
False	0.22608113288879395
False	0.22763562202453613
False	0.22404980659484863
False	0.22324752807617188
False	0.22341179847717285
False	0.219254732131958
False	0.22435474395751953
False	0.2202625274658203
False	0.22474336624145508
False	0.22724652290344238
False	0.22179698944091797
False	0.22397494316101074
False	0.2381131649017334
False	0.22243928909301758
False	0.2255408763885498
False	0.22742795944213867
False	0.2293071746826172
False	0.2607862949371338
False	0.23514461517333984
False	0.23766469955444336
False	0.2246570587158203
False	0.23114848136901855
False	0.22444367408752441
False	0.2189955711364746
False	0.2243518829345703
False	0.21760201454162598
False	0.22408604621887207
False	0.2391974925994873
False	0.22601747512817383
False	0.2244565486907959
False	0.22519135475158691
False	0.2216629981994629
False	0.2219393253326416
False	0.2302837371826172
False	0.23105502128601074
False	0.22400331497192383
False	0.22423315048217773
False	0.2236957550048828
False	0.2221508026123047
False	0.22554636001586914
False	0.22685837745666504
False	0.22587060928344727
False	0.23643755912780762
False	0.22114133834838867
False	0.22080087661743164
False	0.22113490104675293
False	0.2198340892791748
False	0.22264695167541504
False	0.22297406196594238
False	0.22019648551940918
False	0.2280900478363037
False	0.2262876033782959
False	0.22281265258789062
False	0.22233319282531738
False	0.21989035606384277
False	0.21963930130004883
False	0.22461915016174316
False	0.24146604537963867
False	0.2222728729248047
False	0.2250509262084961
random_size_min_dom_sets(G, p= 20)
threshold	duration
False	0.22564291954040527
False	0.22283601760864258
False	0.22249078750610352
False	0.21995925903320312
False	0.22400689125061035
False	0.21783924102783203
False	0.22341346740722656
False	0.22742557525634766
False	0.21957087516784668
False	0.23415541648864746
False	0.21718597412109375
False	0.22089481353759766
False	0.24001646041870117
False	0.22375202178955078
False	0.2206571102142334
False	0.22272944450378418
False	0.22293400764465332
False	0.22199654579162598
False	0.22315192222595215
False	0.22725248336791992
False	0.2261354923248291
False	0.22423124313354492
False	0.22208952903747559
False	0.2240891456604004
False	0.22433018684387207
False	0.22805213928222656
False	0.22794389724731445
False	0.2347266674041748
False	0.22394466400146484
False	0.2254626750946045
False	0.22103238105773926
False	0.2258014678955078
False	0.2246534824371338
False	0.22632122039794922
False	0.2240738868713379
False	0.22308611869812012
False	0.22626876831054688
False	0.22763681411743164
False	0.22235798835754395
False	0.2245807647705078
False	0.2271568775177002
False	0.2283647060394287
False	0.23905730247497559
False	0.2220466136932373
False	0.21982049942016602
False	0.21946263313293457
False	0.21930265426635742
False	0.21976113319396973
False	0.22252106666564941
False	0.22184419631958008
False	0.2243332862854004
False	0.22308588027954102
False	0.2238316535949707
False	0.22075963020324707
False	0.22452855110168457
False	0.2228245735168457
False	0.22090864181518555
False	0.23871850967407227
False	0.2207341194152832
False	0.22046947479248047
False	0.2227001190185547
False	0.2207932472229004
False	0.22078967094421387
False	0.22362184524536133
False	0.22414350509643555
False	0.2217564582824707
False	0.221205472946167
False	0.22639822959899902
False	0.22847533226013184
False	0.22630000114440918
False	0.22520208358764648
False	0.22467279434204102
False	0.24459171295166016
False	0.22348666191101074
False	0.2241358757019043
False	0.22385072708129883
False	0.2244870662689209
False	0.22433853149414062
False	0.22815847396850586
False	0.23025083541870117
False	0.22033905982971191
False	0.22249603271484375
False	0.23347020149230957
False	0.23201727867126465
False	0.25012707710266113
False	0.22987723350524902
False	0.22443795204162598
False	0.24355554580688477
False	0.22570180892944336
False	0.22028851509094238
False	0.22414827346801758
False	0.22762346267700195
False	0.23021650314331055
False	0.23124027252197266
False	0.22425413131713867
False	0.22179818153381348
False	0.22141289710998535
False	0.22599554061889648
False	0.22698354721069336
False	0.22646093368530273
False	0.23313331604003906
False	0.22417497634887695
False	0.23259925842285156
False	0.22551822662353516
False	0.22699928283691406
False	0.22371864318847656
False	0.23567414283752441
False	0.22357559204101562
False	0.24105310440063477
False	0.21974849700927734
False	0.22586369514465332
False	0.218186616897583
False	0.22304201126098633
False	0.22388339042663574
False	0.2223832607269287
False	0.24358534812927246
False	0.2292468547821045
False	0.2523479461669922
False	0.22772836685180664
False	0.2225484848022461
False	0.22864890098571777
False	0.22069215774536133
False	0.2273416519165039
False	0.225538969039917
False	0.23111629486083984
False	0.2206125259399414
False	0.2188706398010254
False	0.22620224952697754
False	0.22487664222717285
False	0.2246713638305664
False	0.22328734397888184
False	0.22023725509643555
False	0.24196076393127441
False	0.2254343032836914
False	0.21883821487426758
False	0.22854280471801758
False	0.2217099666595459
False	0.21977829933166504
False	0.22556161880493164
False	0.2291100025177002
False	0.2248544692993164
False	0.22569012641906738
False	0.2279067039489746
False	0.22423362731933594
False	0.22580981254577637
False	0.2244091033935547
False	0.22526812553405762
False	0.24241113662719727
False	0.22101736068725586
False	0.22435617446899414
False	0.2260115146636963
False	0.22622251510620117
False	0.23041605949401855
False	0.22776412963867188
False	0.2224278450012207
False	0.2263774871826172
False	0.22688031196594238
False	0.22300362586975098
False	0.22346878051757812
False	0.22423696517944336
False	0.22173261642456055
False	0.22026944160461426
False	0.23386645317077637
False	0.2258007526397705
False	0.22521734237670898
False	0.22168207168579102
False	0.2199704647064209
False	0.22303366661071777
False	0.2271733283996582
False	0.22366118431091309
False	0.22734379768371582
False	0.22670841217041016
False	0.22905874252319336
False	0.22501492500305176
False	0.22412800788879395
False	0.22226476669311523
False	0.2227931022644043
False	0.23470163345336914
False	0.21903419494628906
False	0.21774625778198242
False	0.22487425804138184
False	0.226837158203125
False	0.22463464736938477
False	0.2255864143371582
False	0.2257981300354004
False	0.22566676139831543
False	0.22414159774780273
False	0.2196967601776123
False	0.21914410591125488
False	0.21570372581481934
False	0.21651053428649902
False	0.22610259056091309
False	0.24061107635498047
False	0.21725773811340332
False	0.2221665382385254
False	0.2254931926727295
False	0.223954439163208
False	0.22685933113098145
False	0.22231364250183105
False	0.21636462211608887
False	0.22336339950561523
False	0.22146368026733398
False	0.2211899757385254
False	0.22689056396484375
False	0.21919465065002441
False	0.21852970123291016
False	0.2211930751800537
False	0.22331929206848145
False	0.23697924613952637
False	0.21832537651062012
False	0.21803712844848633
False	0.22253203392028809
False	0.22409987449645996
False	0.2240147590637207
False	0.22528290748596191
False	0.22620940208435059
False	0.22434711456298828
False	0.2238781452178955
False	0.22414255142211914
False	0.22019195556640625
False	0.22465991973876953
False	0.22281503677368164
False	0.22253704071044922
False	0.24287700653076172
False	0.22420954704284668
False	0.2196674346923828
False	0.21619009971618652
False	0.21771574020385742
False	0.22035551071166992
False	0.22121524810791016
False	0.2230224609375
False	0.2232208251953125
False	0.22463035583496094
False	0.22321105003356934
False	0.22576212882995605
False	0.22655248641967773
False	0.22650980949401855
False	0.22644519805908203
False	0.2422177791595459
False	0.22578930854797363
False	0.22683143615722656
False	0.226820707321167
False	0.22693467140197754
False	0.22411251068115234
False	0.2254488468170166
False	0.22524595260620117
False	0.22481489181518555
False	0.22647547721862793
False	0.22322392463684082
False	0.2252974510192871
False	0.22316384315490723
False	0.2250957489013672
False	0.22561430931091309
False	0.235640287399292
False	0.2176227569580078
False	0.22093749046325684
False	0.21845722198486328
False	0.23187994956970215
False	0.2247319221496582
False	0.21982192993164062
False	0.22346806526184082
False	0.22548627853393555
False	0.22325611114501953
False	0.22402715682983398
False	0.2187652587890625
False	0.22932124137878418
